user_name,leaning
NYYankeeDude,DEMOCRAT
ForQ2,DEMOCRAT
gldbug,REPUBLICAN
wikedleaks,REPUBLICAN
jenna_il,REPUBLICAN
dlb703,REPUBLICAN
ThatsMsSandy2U,DEMOCRAT
twactx,DEMOCRAT
soccerdhg,REPUBLICAN
OfficialSPGB,DEMOCRAT
kimmie8264,DEMOCRAT
jckweatherspoon,DEMOCRAT
Dasani_01,DEMOCRAT
ALCollegeDems,DEMOCRAT
SanaArshad,DEMOCRAT
PBDragon,DEMOCRAT
arpitnj,REPUBLICAN
CFLCLAA,DEMOCRAT
UnmitigatdTruth,REPUBLICAN
SKrisnow,REPUBLICAN
FrankALuna,REPUBLICAN
jec678,REPUBLICAN
loriberman,DEMOCRAT
peddy7,REPUBLICAN
robertcobrien,REPUBLICAN
birdieglad,DEMOCRAT
lauraschwartz,DEMOCRAT
AboutGayLife,DEMOCRAT
TrammellLt,REPUBLICAN
AndreaWNYC,DEMOCRAT
Smilingl8dy,DEMOCRAT
Tara_Ma,REPUBLICAN
JoeGarcia,DEMOCRAT
MayorWarren,DEMOCRAT
rmckinzie8779,DEMOCRAT
JasonBWhitman,REPUBLICAN
justinflippen,DEMOCRAT
1FLPatriot,REPUBLICAN
esbarnardmn,DEMOCRAT
dmelnyk,REPUBLICAN
hanscs,DEMOCRAT
cspac,REPUBLICAN
RNRIdaho,REPUBLICAN
amr033,REPUBLICAN
WicoKilmer,REPUBLICAN
RepPashinski,DEMOCRAT
Bragg4StateRep,REPUBLICAN
talkingshitbmwh,DEMOCRAT
catsKYcats,DEMOCRAT
OppenheimerFoto,DEMOCRAT
spelliott0,DEMOCRAT
Sky_Max,REPUBLICAN
kthoughtworker,DEMOCRAT
CindyLeinwand12,DEMOCRAT
UniteWomenMS,DEMOCRAT
edonn84,REPUBLICAN
JayKollsKSTP,REPUBLICAN
odanu,DEMOCRAT
benlarsenwrites,REPUBLICAN
metalfirez,REPUBLICAN
whennessy,REPUBLICAN
mitchellreports,DEMOCRAT
AugieDems,DEMOCRAT
susanguidry,DEMOCRAT
hrprogressive,REPUBLICAN
octaviopescador,DEMOCRAT
Flores4Congress,REPUBLICAN
zomdavidbie,DEMOCRAT
Gengm7,REPUBLICAN
DorianSnyder,DEMOCRAT
Emwilliams21,DEMOCRAT
RepFitzenhagen,REPUBLICAN
RepEliotEngel,DEMOCRAT
johnbdem,DEMOCRAT
CatatonicSpine,REPUBLICAN
BryanLongworth,REPUBLICAN
filthyliberals,DEMOCRAT
HumanRising,DEMOCRAT
palsimon,DEMOCRAT
jcgolferVA,REPUBLICAN
EricHollander,REPUBLICAN
jcbdraco,DEMOCRAT
wfpman,DEMOCRAT
TheDonaldTrumps,REPUBLICAN
cchris7105,REPUBLICAN
Im4theUSA,REPUBLICAN
Dudette9t9,DEMOCRAT
msdemocrats,DEMOCRAT
GunControlNowUS,DEMOCRAT
realRoseIzzo,REPUBLICAN
assemblymanmike,DEMOCRAT
clairecelsi,DEMOCRAT
BriereBear,DEMOCRAT
GOPBriefingRoom,REPUBLICAN
BuckSeriously,REPUBLICAN
GuilleZambrano,DEMOCRAT
LiberalPhenom,REPUBLICAN
DCToddM,REPUBLICAN
oasisupernova,REPUBLICAN
gracels,DEMOCRAT
RepLebsock,DEMOCRAT
Rebecca_Otto,DEMOCRAT
kmthurman,DEMOCRAT
RonLisy,REPUBLICAN
thequinny87,DEMOCRAT
ksmms,DEMOCRAT
trevdick,DEMOCRAT
rogerwilliama,REPUBLICAN
DavidShafer,REPUBLICAN
dlcpacfe,DEMOCRAT
mikeyodeh,DEMOCRAT
RAMansour,REPUBLICAN
CambridgeLDs,DEMOCRAT
saramdul321a,DEMOCRAT
SHA457,DEMOCRAT
MissNRA,REPUBLICAN
BadgerNative,REPUBLICAN
danoroadblade,REPUBLICAN
sjdemas,REPUBLICAN
spimpsner,DEMOCRAT
Wiltster,REPUBLICAN
Con_Voice,REPUBLICAN
seanhannity,REPUBLICAN
jojoaruba52,REPUBLICAN
JamesRichardson,REPUBLICAN
trueblackpower,REPUBLICAN
kurtbardella,REPUBLICAN
judicialnetwork,REPUBLICAN
1snafu2,DEMOCRAT
foxxumekk,REPUBLICAN
summitdems,DEMOCRAT
SenatorYoung,REPUBLICAN
TheBriefing2016,DEMOCRAT
TarheelKrystle,REPUBLICAN
MSImbert,DEMOCRAT
Oli_Morgan,REPUBLICAN
GetWisdomDude,DEMOCRAT
FlashReport,REPUBLICAN
MikeWalsworth,REPUBLICAN
weebeedis,DEMOCRAT
BlogforIowa,DEMOCRAT
RepFlynn,DEMOCRAT
ATLStreetsAlive,DEMOCRAT
BlueDogPress,DEMOCRAT
americanradical,REPUBLICAN
SarCatStyX,REPUBLICAN
tperkins,REPUBLICAN
panzerpro,DEMOCRAT
EdwinWEdwards,DEMOCRAT
marmosj,REPUBLICAN
1SG50,REPUBLICAN
elm95,DEMOCRAT
BaaadJuJu,REPUBLICAN
AllanMansoor,REPUBLICAN
kgovan1,DEMOCRAT
C4Mac,REPUBLICAN
birrdytalk,REPUBLICAN
Candi151,DEMOCRAT
Casey_Clemmons,DEMOCRAT
jeniferlee917,REPUBLICAN
LaydiHD,REPUBLICAN
pegallreilledup,DEMOCRAT
Emily_Waggoner,DEMOCRAT
LaurelMayor,DEMOCRAT
AndrewLuck23,DEMOCRAT
EMET4u,REPUBLICAN
anthropocon,REPUBLICAN
fawfulfan,DEMOCRAT
barbara_bermudo,DEMOCRAT
RepRickLarsen,DEMOCRAT
sim0nK2,DEMOCRAT
JohnDewey,REPUBLICAN
PruPaine,REPUBLICAN
TomMillerUK,DEMOCRAT
meliannos,DEMOCRAT
DKTV,DEMOCRAT
ObsoleteDogma,DEMOCRAT
JeffBryant10,DEMOCRAT
dejaneefennell,DEMOCRAT
Solutionsology_,REPUBLICAN
KevinLAustin1,REPUBLICAN
MikeForester,DEMOCRAT
ABO2012DCR,REPUBLICAN
jenny0101,DEMOCRAT
RepEdRoyce,REPUBLICAN
trailortrash,REPUBLICAN
drcodyhoefert,REPUBLICAN
rogtilford,DEMOCRAT
haldonahue,DEMOCRAT
Sp9825Micah,REPUBLICAN
RBR2016,DEMOCRAT
CultureLasso,REPUBLICAN
oOoOMeliOoOo,REPUBLICAN
Onestone1,REPUBLICAN
LogicJoel,REPUBLICAN
Cwoww1,REPUBLICAN
albriziom,DEMOCRAT
owenpaun,REPUBLICAN
AmandaKohut,REPUBLICAN
Weinsteinlaw,DEMOCRAT
raddiccal,REPUBLICAN
BarracudaMama,DEMOCRAT
KickAssLiberal,REPUBLICAN
Zener39,REPUBLICAN
speakerharwell,REPUBLICAN
StHsg,DEMOCRAT
PRobbio,REPUBLICAN
JoycePeppin,REPUBLICAN
UDbmas,DEMOCRAT
iam_seanbond,DEMOCRAT
janette_m,DEMOCRAT
kmjdu,DEMOCRAT
mcowett,REPUBLICAN
MichelleSchimel,DEMOCRAT
LouiseAnkersLD,DEMOCRAT
Mobute,DEMOCRAT
innermostinn,DEMOCRAT
BrianMJessen,REPUBLICAN
JTVines,DEMOCRAT
ashleydavidovna,DEMOCRAT
gwttds,REPUBLICAN
va9gop,REPUBLICAN
billclunie,DEMOCRAT
DeeinColumbiaMD,REPUBLICAN
Tazmanian5,REPUBLICAN
ClyburnSC06,DEMOCRAT
WorkingCIass,REPUBLICAN
SCDCNHDems,DEMOCRAT
mushupug2,REPUBLICAN
Imaumbn,DEMOCRAT
colbertlateshow,DEMOCRAT
haasimi,DEMOCRAT
DraftElizabeth,DEMOCRAT
kleytoncooper,DEMOCRAT
Darthtater36,DEMOCRAT
Blue_Quorum,DEMOCRAT
PercievedLogic,DEMOCRAT
BethMelena,DEMOCRAT
CaesarSigner,REPUBLICAN
ForAmerica,REPUBLICAN
JessicaDuckWife,REPUBLICAN
ScottJenningsKY,REPUBLICAN
Patriot762x51mm,REPUBLICAN
repdonyoung,REPUBLICAN
marshawnevans,DEMOCRAT
TheHootyman,REPUBLICAN
bobbyboy55,REPUBLICAN
Taking_Back_USA,DEMOCRAT
Bob_Casey,DEMOCRAT
cashewredneck,DEMOCRAT
GatorsForTrump,DEMOCRAT
tomhucker,DEMOCRAT
Sewell4Congress,DEMOCRAT
NHGOP,REPUBLICAN
AlexWitt,DEMOCRAT
JADESFYI,REPUBLICAN
mike_pence,REPUBLICAN
kevinjohnrogers,DEMOCRAT
newsguy2005,REPUBLICAN
JuliaAloft,DEMOCRAT
MattOczkowski,REPUBLICAN
gingerds9,REPUBLICAN
ddkochel,REPUBLICAN
Fred_Harvey,REPUBLICAN
Andre_Wang,REPUBLICAN
WMTWatch,DEMOCRAT
tonykatz,REPUBLICAN
JohnDeFrancisco,REPUBLICAN
EugeniaLBrown1,DEMOCRAT
RepRichHudson,REPUBLICAN
TheHeadJerk,REPUBLICAN
MorganMcComb,DEMOCRAT
madamefang,REPUBLICAN
Joe_Abbey,DEMOCRAT
joseph_arrigo,DEMOCRAT
scottgreenlee,REPUBLICAN
mcbride_dr,DEMOCRAT
CaptTedNorin,REPUBLICAN
LaCivitaC,REPUBLICAN
NoShock,DEMOCRAT
EricKleefeld,DEMOCRAT
diekdrycp1,DEMOCRAT
msboop68,DEMOCRAT
JazzLuvnAnt,DEMOCRAT
Greg4KS,REPUBLICAN
bgolnik,REPUBLICAN
leemeade77,DEMOCRAT
drdavidsamadi,REPUBLICAN
ESET,REPUBLICAN
LordIsWithYou,REPUBLICAN
mattmurphyshow,REPUBLICAN
lemuellam,REPUBLICAN
Reaganista,REPUBLICAN
bigbucks198,REPUBLICAN
stefanyshaheen,DEMOCRAT
YellowDogDerek,DEMOCRAT
Rob_Naylor,DEMOCRAT
zambranomaribel,DEMOCRAT
chrispyosh,REPUBLICAN
Poynter,DEMOCRAT
supertamsf,DEMOCRAT
GrahamBlog,REPUBLICAN
goalinestand78,REPUBLICAN
Oculuris,DEMOCRAT
cherokeegop,REPUBLICAN
OldGlory007,DEMOCRAT
marksmithiowa,DEMOCRAT
Bill4Jesus,REPUBLICAN
Gil_Meneses,DEMOCRAT
LukeThomason,DEMOCRAT
bob_j_chi,DEMOCRAT
CollegeDemokrat,DEMOCRAT
petesnyder,REPUBLICAN
gabe_uy,DEMOCRAT
rjbizl,REPUBLICAN
VernBuchanan,REPUBLICAN
RyanDWilcox,REPUBLICAN
dens1984,REPUBLICAN
Stips620,REPUBLICAN
FillTheChair,REPUBLICAN
alexlofton,DEMOCRAT
Marnus3,REPUBLICAN
Samuel_Clemons,REPUBLICAN
DonYoungAK,REPUBLICAN
SenatorBegich,DEMOCRAT
michaelcowart44,REPUBLICAN
prioritiesUSA,DEMOCRAT
TCTaxTeaParty,REPUBLICAN
utgop_james,REPUBLICAN
Rhon09,DEMOCRAT
ANewPathCounsel,REPUBLICAN
terry_coats,DEMOCRAT
johnculberson,REPUBLICAN
pdamerica,DEMOCRAT
MarkMcCas,DEMOCRAT
cheerio15,REPUBLICAN
traveler4life2,DEMOCRAT
DebRey2014,REPUBLICAN
mikehonda17,DEMOCRAT
MolestmeJenner,REPUBLICAN
pvolpe,DEMOCRAT
Mrs_ESTMR,REPUBLICAN
ReginaCowles,DEMOCRAT
Pottersfeed,REPUBLICAN
2oldCrabs,REPUBLICAN
Peacepox,DEMOCRAT
streetglide12,REPUBLICAN
drpatsyp,DEMOCRAT
ryantaylordc,REPUBLICAN
MikeAOR,REPUBLICAN
DetentionWatch,DEMOCRAT
MasseyForSenate,REPUBLICAN
ariarmstrong,REPUBLICAN
rontmichel,REPUBLICAN
RepRickCrawford,REPUBLICAN
AM_Bama,REPUBLICAN
UncleAlJuhnke,DEMOCRAT
Lavern4Congress,DEMOCRAT
Commonsenseplz,REPUBLICAN
carolerae,DEMOCRAT
vancouverboomer,DEMOCRAT
briantoole,REPUBLICAN
ElectPatKelly,REPUBLICAN
treyradel,REPUBLICAN
AckerleyJames,REPUBLICAN
AmerComm,REPUBLICAN
erikrush,DEMOCRAT
SarahHarperScot,REPUBLICAN
ImpressionsofTX,REPUBLICAN
nr100ap,REPUBLICAN
John_R_Dykstra,REPUBLICAN
Extol70,REPUBLICAN
ByronTau,DEMOCRAT
RepTedLieu,DEMOCRAT
RepCharlesBass,REPUBLICAN
JoanneDowdell,DEMOCRAT
QuigleyCampaign,DEMOCRAT
Edgeoftheglades,DEMOCRAT
RahnMayo,DEMOCRAT
HHooversGhost,DEMOCRAT
MrsDigger,REPUBLICAN
politicususa,DEMOCRAT
schmiedsrr,REPUBLICAN
llbratten,REPUBLICAN
Capitalism_4All,DEMOCRAT
dkmich,DEMOCRAT
GregAtkinson,REPUBLICAN
bevuhlenhake,DEMOCRAT
repsteveriggs,DEMOCRAT
KarenJourden,REPUBLICAN
Goaliegeorge,REPUBLICAN
kimiwillingham,REPUBLICAN
markharger,REPUBLICAN
RepWray,DEMOCRAT
richardniehus,REPUBLICAN
Breaking911,REPUBLICAN
mjsamuelson,REPUBLICAN
vocativ,DEMOCRAT
energyrabbit,REPUBLICAN
FAESLLC,DEMOCRAT
LHilgemann,REPUBLICAN
deniseromano,DEMOCRAT
DrPhilGingrey,REPUBLICAN
judah_robinson,REPUBLICAN
BerkeleyBrett,DEMOCRAT
peggyflanagan,DEMOCRAT
LA_Crystal,DEMOCRAT
elucas25,DEMOCRAT
EE_Woman,DEMOCRAT
SenJeb,REPUBLICAN
MsVFAB,REPUBLICAN
dathanthigpen,REPUBLICAN
billk3577,REPUBLICAN
GFJacobs,DEMOCRAT
AllYouCanEatMe,DEMOCRAT
davidplouffe,DEMOCRAT
swaddle24,REPUBLICAN
JoshHughesIA,DEMOCRAT
RobertCornegyJr,DEMOCRAT
VictoriaCoates,REPUBLICAN
mcnancee,REPUBLICAN
LawfulPlunder,REPUBLICAN
bradytherese,DEMOCRAT
DomusUSA,REPUBLICAN
Richardafowler,DEMOCRAT
simonewilliams3,DEMOCRAT
WildRiverFlies,REPUBLICAN
dhaynes101,DEMOCRAT
JeffreyDinowitz,DEMOCRAT
bowelmovement_,REPUBLICAN
e_revolutionist,DEMOCRAT
LLSKYGIRL,REPUBLICAN
mises,REPUBLICAN
LifeZette,REPUBLICAN
akoabdulsamad,DEMOCRAT
ward_black,REPUBLICAN
eschor,DEMOCRAT
gopfashionista,REPUBLICAN
Robs_tweeting,REPUBLICAN
goog927,DEMOCRAT
sherriwilson,DEMOCRAT
Coup_Detat4Sale,DEMOCRAT
DO2015PHL,DEMOCRAT
SenatorBertrand,REPUBLICAN
CrankItUp6,DEMOCRAT
SenJackReed,DEMOCRAT
terri_rupar,DEMOCRAT
ClinicEscort,DEMOCRAT
SenatorBrowne,REPUBLICAN
TexClassicalLib,REPUBLICAN
odysseusbostick,DEMOCRAT
RNCLatinos,REPUBLICAN
normalnot1,DEMOCRAT
TheRagingCelt,DEMOCRAT
RolfOcale,REPUBLICAN
openleft,DEMOCRAT
woodkatm,REPUBLICAN
NicholsUprising,DEMOCRAT
kryanjames,REPUBLICAN
therealroseanne,REPUBLICAN
rosenbergerlm,DEMOCRAT
togetherthrive,DEMOCRAT
soccbballmom,REPUBLICAN
OutFrontExec,DEMOCRAT
belskie,DEMOCRAT
AndreaWeslien,REPUBLICAN
tomwehrle,REPUBLICAN
SgtMacAttack,REPUBLICAN
daniele_noel,DEMOCRAT
JRMartinMedia,DEMOCRAT
AMillennialMind,DEMOCRAT
allisonkilkenny,DEMOCRAT
LaughingIguana,DEMOCRAT
rightinillinois,REPUBLICAN
ClayOxen,REPUBLICAN
VCSP8,DEMOCRAT
IWPResearch,REPUBLICAN
whiteknight111,DEMOCRAT
JudeoChristianC,REPUBLICAN
Tim_BuckleyMA,REPUBLICAN
JDelaneyforMD,DEMOCRAT
shawn_nee,DEMOCRAT
JoeLieberman,DEMOCRAT
RogerBiles,REPUBLICAN
SkyeShepard,REPUBLICAN
HW_L,DEMOCRAT
NFloridaWriter,REPUBLICAN
khalifallah,REPUBLICAN
knotintime,REPUBLICAN
vcgtv,REPUBLICAN
michaeltoney33,DEMOCRAT
RepAnnWilliams,DEMOCRAT
rangercoffee,REPUBLICAN
NJAssemblywoman,REPUBLICAN
hboulware,REPUBLICAN
rchammond,REPUBLICAN
OFATruthTeam,DEMOCRAT
norelysrod,DEMOCRAT
LaurieCumbo2013,DEMOCRAT
MancowMuller,REPUBLICAN
USRepBobTurner,REPUBLICAN
rugcernie,DEMOCRAT
vlfleischer,DEMOCRAT
spreadthemesg,REPUBLICAN
RepMcClintock,REPUBLICAN
HillsboroughGOP,REPUBLICAN
reppittenger,REPUBLICAN
farronbalanced,DEMOCRAT
karltm,DEMOCRAT
aguilarpete,DEMOCRAT
seekingFar,DEMOCRAT
TX_Republicans,REPUBLICAN
haforlo,REPUBLICAN
JeremyThomasUSA,REPUBLICAN
rugratfarm,DEMOCRAT
scout_nj,REPUBLICAN
DrinkLibSLC,DEMOCRAT
CxlTheClownShow,REPUBLICAN
hazelD54_,DEMOCRAT
WillIkard,DEMOCRAT
hardball_chris,DEMOCRAT
SenatorBenson,REPUBLICAN
ReverendManny,DEMOCRAT
RepRutherford,REPUBLICAN
SenateApprops,DEMOCRAT
RepLauraHallD19,DEMOCRAT
JasonRRae,DEMOCRAT
tommymstringer,REPUBLICAN
BilboBagman,DEMOCRAT
NursesGroup,REPUBLICAN
Marvscouncil,DEMOCRAT
RepBillFlores,REPUBLICAN
brian72975,DEMOCRAT
SenGaryPeters,DEMOCRAT
mbneil,DEMOCRAT
RickeyCole,DEMOCRAT
BethGaines_,REPUBLICAN
RepRandyForbes,REPUBLICAN
PoppaWillie2,DEMOCRAT
ProfBJZsurka,DEMOCRAT
zbleumoon,DEMOCRAT
TheGov5,REPUBLICAN
cindykilkenny,REPUBLICAN
SkuterP,REPUBLICAN
Augieboy,REPUBLICAN
MarilynB777,REPUBLICAN
PA_NOW,DEMOCRAT
TroothBooth,REPUBLICAN
JustActionLLC,REPUBLICAN
AngieCoiro,REPUBLICAN
JimPressOffice,REPUBLICAN
TheRealKlauss,REPUBLICAN
38_28_38,DEMOCRAT
lennyletter,DEMOCRAT
TheoSyslack,DEMOCRAT
rjmontesLC,REPUBLICAN
MrWalterShapiro,DEMOCRAT
PoliticsTBTimes,DEMOCRAT
AHS1974,DEMOCRAT
waltrogersforIA,REPUBLICAN
grahamdavis,DEMOCRAT
lizmwester,DEMOCRAT
RickL86538,REPUBLICAN
lsalander13,DEMOCRAT
KoriTrottier,REPUBLICAN
remtonar,REPUBLICAN
lifelovemison,DEMOCRAT
socialkevc,DEMOCRAT
JGalt9,REPUBLICAN
Gray_is_good,DEMOCRAT
ROCnewsletter,REPUBLICAN
Sandy_Beach74,REPUBLICAN
MooneyforWV,REPUBLICAN
jesshaak,DEMOCRAT
andymstone,DEMOCRAT
IslandGalObama,DEMOCRAT
ALDC,DEMOCRAT
NickKellySays,DEMOCRAT
0ryuge,REPUBLICAN
DRUDGE,REPUBLICAN
RODonnell44,DEMOCRAT
vlemx,REPUBLICAN
dbongino,REPUBLICAN
Lisa_Luerssen,REPUBLICAN
billclinton,DEMOCRAT
ortizadam,DEMOCRAT
AlwaysRightUSA,REPUBLICAN
jtomli,REPUBLICAN
lexallenbooks,DEMOCRAT
SoylentSage,REPUBLICAN
geaneeinabottle,REPUBLICAN
tmac4congress,REPUBLICAN
greg_wisc,DEMOCRAT
jmerzie,DEMOCRAT
epmurphymn,DEMOCRAT
OklahomaAFP,REPUBLICAN
orionglimmer,DEMOCRAT
TomUdallPress,DEMOCRAT
sexxxylisa,REPUBLICAN
ArroyoEacid,DEMOCRAT
BettySutton,DEMOCRAT
KyraJennings,DEMOCRAT
LocalSchoolsMO,DEMOCRAT
MarkusBatchelor,DEMOCRAT
aaronschock,REPUBLICAN
neilfawcett,DEMOCRAT
lucydog93,DEMOCRAT
GiovDemRoma,DEMOCRAT
TeamKornDP,DEMOCRAT
USCCFBiz4Good,REPUBLICAN
good4politics,REPUBLICAN
counihanr,REPUBLICAN
ItsJustJill,DEMOCRAT
stevenjldamico,DEMOCRAT
frankstrategies,REPUBLICAN
TruckerBmac,REPUBLICAN
itgurl_29,DEMOCRAT
Debber66,DEMOCRAT
MiFamiliaVota,DEMOCRAT
craigmar,REPUBLICAN
NetNewsBuzz,DEMOCRAT
LeoAW,REPUBLICAN
jmgehrke,REPUBLICAN
GeneMcVay,DEMOCRAT
dparkinson45,DEMOCRAT
ehcsztin,DEMOCRAT
gerardeprez,DEMOCRAT
tweetIikeagod,DEMOCRAT
newportrisites,REPUBLICAN
MikeHudson2014,REPUBLICAN
GRAAmerica,REPUBLICAN
BuzzPo,REPUBLICAN
MountainMole,DEMOCRAT
CubaSinFrontera,DEMOCRAT
Elg01,DEMOCRAT
LonWalters,REPUBLICAN
bostonpovertyc,DEMOCRAT
TheObjStd,REPUBLICAN
StopHillaryPAC,DEMOCRAT
zachvruwink,DEMOCRAT
thedailygruel,DEMOCRAT
GeorgieSpears1,DEMOCRAT
Wmpear,REPUBLICAN
grammy620,REPUBLICAN
petehammerle,DEMOCRAT
CletisStump,REPUBLICAN
sickjew,DEMOCRAT
donniecopeland,REPUBLICAN
TheRealTeeMarie,DEMOCRAT
Pappenjazz,REPUBLICAN
yywhy,DEMOCRAT
JimELiv,REPUBLICAN
randomsubu,DEMOCRAT
US_Faith,REPUBLICAN
delwarmill,REPUBLICAN
GeorgioBerti,DEMOCRAT
sonneyjo,DEMOCRAT
JeanneIves,REPUBLICAN
Georgia_AG,REPUBLICAN
VoteFiore,REPUBLICAN
MSInsuranceDept,REPUBLICAN
TEApublican,REPUBLICAN
Grimreaper8814,DEMOCRAT
iwanttolearn,DEMOCRAT
LarryPhillips,DEMOCRAT
Brantre123,DEMOCRAT
knollenberg,REPUBLICAN
WeeklySpoon,REPUBLICAN
diggaduh,REPUBLICAN
MichelleSimson,DEMOCRAT
jachoukian,DEMOCRAT
jaredleopold,DEMOCRAT
DalTx1,REPUBLICAN
thednaofmath,REPUBLICAN
yesmerami,REPUBLICAN
CahillForAG,REPUBLICAN
adamhedelen,DEMOCRAT
ConservVoice,DEMOCRAT
LaBarceloneta,DEMOCRAT
HISPANICcom,DEMOCRAT
thetalentscout,REPUBLICAN
ftyndell,DEMOCRAT
suzettepetillo,DEMOCRAT
elliottjgriffin,REPUBLICAN
RuthAntebiGuten,REPUBLICAN
tcgop,REPUBLICAN
CarolynGarcia,REPUBLICAN
RepLyleLarson,REPUBLICAN
hotshot1_,REPUBLICAN
biskey,DEMOCRAT
HouseCracka,DEMOCRAT
katlivezey,REPUBLICAN
usmayors,DEMOCRAT
MayorMiles,DEMOCRAT
jmalmberg,REPUBLICAN
forwardourmotto,DEMOCRAT
RepScottInman,DEMOCRAT
tcaLdarez,DEMOCRAT
MattBaume,DEMOCRAT
gailtalk,REPUBLICAN
UniteWithIsrael,REPUBLICAN
mpntod,DEMOCRAT
MarkoLiias,DEMOCRAT
dare6626,REPUBLICAN
JimStanley1,DEMOCRAT
TheDemocrat63,DEMOCRAT
jencoody,REPUBLICAN
Richarderc,REPUBLICAN
DaddyLegs,DEMOCRAT
TeamCavuto,DEMOCRAT
SenCoonsOffice,DEMOCRAT
adambonin,DEMOCRAT
PhilGordonPHX,DEMOCRAT
JuanitaBerguson,REPUBLICAN
mciles,REPUBLICAN
MaggioMatt,REPUBLICAN
ronmarcusps,DEMOCRAT
YRNF_Intl,DEMOCRAT
Brackied,DEMOCRAT
lillaweinberger,DEMOCRAT
resoundingbks,REPUBLICAN
brookescannell,DEMOCRAT
JamesMArcher,DEMOCRAT
chuckpascal,DEMOCRAT
sfloridastorm,DEMOCRAT
HubertusVenator,REPUBLICAN
lauriedtmann,DEMOCRAT
EUPolitica,DEMOCRAT
BigJimDanoon,REPUBLICAN
Tar_Heel94,REPUBLICAN
BrainwashingDad,DEMOCRAT
RepTomPrice,REPUBLICAN
TIPPYBUNZ,REPUBLICAN
judgealexferrer,REPUBLICAN
erin_havel,DEMOCRAT
reallyandrea,DEMOCRAT
BlackProLifers,REPUBLICAN
amokros,DEMOCRAT
Brooke0115,DEMOCRAT
TaraRoss,REPUBLICAN
fuzislippers,REPUBLICAN
WataugaDems,DEMOCRAT
TeacherWarrior,DEMOCRAT
IndyEnigma,REPUBLICAN
chrislhayes,DEMOCRAT
EmergeAmerica,DEMOCRAT
Mi_Astronauta,REPUBLICAN
Strange_Aeon,DEMOCRAT
tillerylakelady,REPUBLICAN
LaborAdvocate,DEMOCRAT
kpoedtke,REPUBLICAN
NMAClark,DEMOCRAT
dbe928,REPUBLICAN
shamimsarif,REPUBLICAN
jriotte001,REPUBLICAN
leedsgarcia,DEMOCRAT
francescamenes,DEMOCRAT
TyJuanOn,DEMOCRAT
divinity254,REPUBLICAN
evanpaskach,REPUBLICAN
Antedelubavitch,DEMOCRAT
BNU_Hub,DEMOCRAT
rbmshow,REPUBLICAN
MarkAmodeiNV2,REPUBLICAN
rbscorea,DEMOCRAT
tgowdy,REPUBLICAN
Rowdman57,REPUBLICAN
athoughtz,DEMOCRAT
stenersonMN,REPUBLICAN
LAA3613,DEMOCRAT
ElTejanoVive,DEMOCRAT
pdoocy,DEMOCRAT
coccopuff3,DEMOCRAT
shift_in2_turbo,DEMOCRAT
mitziritzi,REPUBLICAN
Liberty4014,REPUBLICAN
CharlieBassNH,REPUBLICAN
BrianGauspohl,DEMOCRAT
VirgPatriot,REPUBLICAN
mombizzz,DEMOCRAT
mclozano1111,DEMOCRAT
koreain,DEMOCRAT
ppvitale,REPUBLICAN
1HeroMe,REPUBLICAN
MinnehahaCoDems,DEMOCRAT
verlainsko,DEMOCRAT
Prd2bnAmerican,DEMOCRAT
EAlmquist,DEMOCRAT
thebookguy,REPUBLICAN
repbobbyscott,DEMOCRAT
JohnBrunelli,REPUBLICAN
GrijalvaStaff,DEMOCRAT
SalomeWilde,DEMOCRAT
charlesjblake,DEMOCRAT
TheNFL_Chica2,REPUBLICAN
Annette4MDNP,DEMOCRAT
annebgust,DEMOCRAT
CADemWomen,DEMOCRAT
pinnie99,REPUBLICAN
bigbeartaxlady,REPUBLICAN
IrvSlosberg,DEMOCRAT
rbnjne,DEMOCRAT
FLAFLCIO,DEMOCRAT
PatriotOfAKind,REPUBLICAN
SchuetteOnDuty,REPUBLICAN
RubyDeuce,DEMOCRAT
EdBaker3000,DEMOCRAT
ph_terry,REPUBLICAN
ebpersons,DEMOCRAT
JimHarris,DEMOCRAT
NEWSUPDATES127,DEMOCRAT
TimSchmuckall,DEMOCRAT
TheFunniestLol,REPUBLICAN
1NeglectedVet,DEMOCRAT
Giannoulias,DEMOCRAT
ZackMooreNFL,REPUBLICAN
UnbrokenSpirit2,DEMOCRAT
AgentOfReality1,DEMOCRAT
russhackle,REPUBLICAN
mrskimcam,REPUBLICAN
tonettetime,DEMOCRAT
NRDems,DEMOCRAT
bobc_hsem,REPUBLICAN
Constructor32,REPUBLICAN
LucaD_96,DEMOCRAT
nullvariable,REPUBLICAN
dadofping,REPUBLICAN
Chernynkaya,REPUBLICAN
BrokenObamaCare,REPUBLICAN
MarkZuckerbergF,DEMOCRAT
BradleyByrne,REPUBLICAN
Spencer4Georgia,REPUBLICAN
nms,DEMOCRAT
jodotcom,DEMOCRAT
JonCorzine,DEMOCRAT
KelbyWoodard,REPUBLICAN
conniebernardy,DEMOCRAT
wi_lady,DEMOCRAT
jonathanweisman,DEMOCRAT
MaryErpenbach,DEMOCRAT
DanWMoore,DEMOCRAT
AriBerman,DEMOCRAT
CamilaBonapart,DEMOCRAT
joccol,DEMOCRAT
RumsfeldOffice,REPUBLICAN
IWF,REPUBLICAN
leigh_35,DEMOCRAT
islandlife2014,DEMOCRAT
GOPonziconz,REPUBLICAN
BanCollectivism,DEMOCRAT
RickettsForGov,REPUBLICAN
LiberateLiberty,REPUBLICAN
